1	7.77151	0
2	7.62831	0.143194
3	7.94973	0.33188
4	7.79778	0.279576
5	7.65864	0.257406
6	7.4946	0.266605
7	7.44109	0.23159
8	7.52557	0.217628
9	7.50484	0.193047
10	7.47029	0.176088
11	7.45149	0.160383
12	7.43752	0.147075
13	7.42657	0.135731
14	7.41916	0.125881
15	7.37956	0.1237
16	7.36292	0.116901
17	7.42023	0.123866
18	7.39668	0.119132
19	7.44184	0.1214
20	7.46729	0.117948
21	7.46765	0.112191
22	7.46738	0.10697
23	7.47148	0.102296
24	7.46288	0.0983187
25	7.46581	0.0943494
26	7.50395	0.0983483
27	7.5188	0.0957925
28	7.54141	0.0950369
29	7.5341	0.0919916
30	7.51719	0.0904674
31	7.52771	0.0881307
32	7.52651	0.0853407
33	7.54319	0.0843795
34	7.5304	0.0828525
35	7.53009	0.0804511
36	7.53109	0.0781907
37	7.52487	0.0763015
38	7.56086	0.0825263
39	7.58201	0.0831181
40	7.59404	0.0819021
41	7.60473	0.0805918
42	7.60294	0.0786701
43	7.58965	0.0779599
44	7.60102	0.0770117
45	7.59053	0.0760079
46	7.56955	0.0772399
47	7.57928	0.0762013
48	7.57377	0.0747999
49	7.55462	0.0757188
50	7.54706	0.0745733
51	7.53633	0.0738792
52	7.53238	0.0725523
53	7.53073	0.0711894
54	7.53793	0.070229
55	7.5368	0.0689495
56	7.54097	0.067835
57	7.54713	0.0669185
58	7.54636	0.0657591
59	7.56212	0.0665297
60	7.56033	0.065436
61	7.55757	0.0644138
62	7.55224	0.0635894
63	7.54141	0.0635037
64	7.55445	0.0638509
65	7.55782	0.0629509
66	7.5538	0.0621197
67	7.55624	0.061234
68	7.55612	0.0603269
69	7.56223	0.0597588
70	7.5606	0.0589213
71	7.56235	0.0581119
72	7.55013	0.058589
73	7.54912	0.0577897
74	7.54106	0.05757
75	7.54908	0.0573597
76	7.54163	0.0570871
77	7.55746	0.0585214
78	7.54747	0.0586246
79	7.53788	0.0586657
80	7.53733	0.0579304
81	7.53141	0.0575158
82	7.52517	0.0571517
83	7.52528	0.056459
84	7.53251	0.0562487
85	7.54365	0.0566894
86	7.54455	0.0560334
87	7.54549	0.0553937
88	7.55173	0.0551151
89	7.5525	0.0544977
90	7.5512	0.0539043
91	7.54434	0.0537481
92	7.54559	0.0531751
93	7.53839	0.0530902
94	7.53533	0.0526113
95	7.54132	0.0523976
96	7.52598	0.0540698
97	7.53128	0.0537712
98	7.53447	0.0533151
99	7.53452	0.0527739
100	7.53405	0.0522456
101	7.53254	0.0517478
102	7.5265	0.0515928
103	7.52047	0.0514436
104	7.51963	0.0509535
105	7.51614	0.0505863
106	7.50826	0.0507234
107	7.50908	0.0502539
108	7.51056	0.0498083
109	7.50687	0.049487
110	7.50932	0.0490963
111	7.50808	0.0486678
112	7.5024	0.0485645
113	7.50837	0.0485021
114	7.50189	0.0485103
115	7.49962	0.0481402
116	7.50342	0.0478743
117	7.50337	0.0474634
118	7.49514	0.047773
119	7.4952	0.0473699
120	7.50813	0.0487204
121	7.51181	0.0484562
122	7.50723	0.0482749
123	7.50908	0.0479165
124	7.51192	0.0476133
125	7.5058	0.0476268
126	7.50578	0.0472473
127	7.5077	0.046913
128	7.50444	0.0466592
129	7.50758	0.0464022
130	7.50223	0.0463536
131	7.51058	0.0467505
132	7.5103	0.0463959
133	7.51062	0.0460469
134	7.50309	0.046318
135	7.50944	0.0464089
136	7.50531	0.0462506
137	7.50702	0.0459436
138	7.50321	0.0457684
139	7.50171	0.0454627
140	7.50957	0.0458168
141	7.50691	0.0455688
142	7.50726	0.0452482
143	7.50135	0.0453177
144	7.50662	0.0453097
145	7.51312	0.0454627
146	7.51093	0.0452036
147	7.51458	0.0450431
148	7.51083	0.0448943
149	7.50867	0.0446444
150	7.51126	0.0444215
151	7.51202	0.0441328
152	7.51171	0.0438426
153	7.50875	0.0436553
154	7.51034	0.0433997
155	7.50854	0.0431562
156	7.51153	0.042983
157	7.50995	0.0427376
158	7.50582	0.0426669
159	7.50023	0.0427643
160	7.50053	0.0424972
161	7.50312	0.0423116
162	7.49827	0.0423273
163	7.49946	0.0420835
164	7.49835	0.0418407
165	7.49466	0.0417505
166	7.49352	0.0415137
167	7.49241	0.0412794
168	7.49556	0.0411538
169	7.49589	0.0409109
170	7.49767	0.0407086
171	7.49817	0.0404729
172	7.50323	0.0405539
173	7.51089	0.0410398
174	7.50895	0.0408497
175	7.50984	0.0406254
176	7.51085	0.0404067
177	7.50624	0.0404418
178	7.5054	0.0402228
179	7.50439	0.0400101
180	7.50639	0.0398375
181	7.50964	0.0397498
182	7.51431	0.0398059
183	7.51213	0.0396479
184	7.51203	0.0394319
185	7.51259	0.0392222
186	7.51127	0.0390331
187	7.50835	0.0389337
188	7.50826	0.0387261
189	7.51194	0.0386958
190	7.51227	0.038493
191	7.51446	0.0383534
192	7.51477	0.0381544
193	7.51003	0.0382508
194	7.50757	0.0381328
195	7.51098	0.0380901
196	7.51045	0.037899
197	7.51111	0.0377118
198	7.51284	0.0375607
199	7.51773	0.0376903
200	7.51522	0.0375851
201	7.5158	0.0374021
202	7.51521	0.0372213
203	7.51319	0.0370923
204	7.51888	0.0373461
205	7.5192	0.0371648
206	7.52314	0.0371934
207	7.51912	0.0372304
208	7.51935	0.0370517
209	7.51508	0.0371211
210	7.52014	0.0372901
211	7.52136	0.0371329
212	7.52249	0.0369744
213	7.52192	0.0368048
214	7.51863	0.0367799
215	7.51972	0.0366246
216	7.51875	0.0364673
217	7.51679	0.0363519
218	7.51592	0.0361953
219	7.5162	0.0360307
220	7.52042	0.0361141
221	7.51879	0.0359874
222	7.5218	0.0359511
223	7.52222	0.035792
224	7.52077	0.0356611
225	7.5226	0.0355492
226	7.52278	0.035392
227	7.52439	0.0352725
228	7.52532	0.0351297
229	7.52563	0.0349774
230	7.52149	0.0350705
231	7.51944	0.0349787
232	7.51885	0.0348325
233	7.52183	0.0348106
234	7.52642	0.0349638
235	7.52556	0.0348254
236	7.52195	0.0348643
237	7.52353	0.0347528
238	7.53051	0.0353036
239	7.53339	0.035273
240	7.53619	0.0352373
241	7.53728	0.0351076
242	7.54167	0.0352367
243	7.5444	0.0351977
244	7.54133	0.0351872
245	7.53878	0.0351361
246	7.53619	0.0350885
247	7.5319	0.0352091
248	7.52707	0.0353973
249	7.52525	0.0353017
250	7.5244	0.0351706
251	7.52681	0.0351131
252	7.52398	0.0350877
253	7.52597	0.0350051
254	7.52367	0.0349424
255	7.52288	0.0348141
256	7.52374	0.0346885
257	7.52194	0.0346005
258	7.52086	0.0344828
259	7.52099	0.0343496
260	7.51978	0.0342386
261	7.51996	0.0341076
262	7.51757	0.034061
263	7.52145	0.0341522
264	7.52271	0.0340462
265	7.5218	0.0339296
266	7.52225	0.0338048
267	7.52093	0.0337036
268	7.52291	0.0336358
269	7.5222	0.033518
270	7.52587	0.0335948
271	7.5271	0.0334932
272	7.52501	0.0334352
273	7.52468	0.0333141
274	7.5267	0.0332533
275	7.52589	0.0331418
276	7.52425	0.0330627
277	7.52105	0.033098
278	7.52442	0.0331506
279	7.52255	0.0330844
280	7.52181	0.0329743
281	7.52562	0.0330774
282	7.52775	0.0330286
283	7.52447	0.0330752
284	7.52272	0.0330046
285	7.52227	0.0328918
286	7.52206	0.0327772
287	7.52491	0.0327868
288	7.52732	0.0327617
289	7.52951	0.0327218
290	7.53002	0.0326127
291	7.52843	0.032539
292	7.5278	0.0324336
293	7.52782	0.0323227
294	7.53106	0.0323749
295	7.53275	0.0323091
296	7.53624	0.0323889
297	7.53789	0.0323217
298	7.54027	0.032301
299	7.54245	0.0322662
300	7.54277	0.0321601
301	7.5422	0.0320581
302	7.5423	0.0319519
303	7.53871	0.0320475
304	7.53831	0.0319444
305	7.53649	0.0318918
306	7.53344	0.0319331
307	7.53282	0.0318349
308	7.5335	0.0317387
309	7.53542	0.031694
310	7.53433	0.0316102
311	7.53536	0.031525
312	7.53634	0.031439
313	7.5356	0.0313472
314	7.53593	0.0312489
315	7.53586	0.0311497
316	7.53745	0.0310915
317	7.53686	0.0309987
318	7.53632	0.0309058
319	7.5372	0.0308213
320	7.53526	0.0307858
321	7.53516	0.0306899
322	7.5333	0.0306512
323	7.53323	0.0305562
324	7.53425	0.0304786
325	7.53909	0.0307684
326	7.54071	0.0307166
327	7.53928	0.0306558
328	7.53807	0.0305864
329	7.53901	0.0305077
330	7.53688	0.030489
331	7.53566	0.0304214
332	7.5322	0.0305259
333	7.53642	0.0307244
334	7.53592	0.0306363
335	7.53633	0.0305476
336	7.53678	0.0304598
337	7.53988	0.0305272
338	7.53634	0.030642
339	7.53654	0.0305522
340	7.53925	0.0305824
341	7.54009	0.0305041
342	7.5396	0.0304187
343	7.53855	0.0303484
344	7.54033	0.0303128
345	7.53755	0.0303529
346	7.53443	0.0304254
347	7.54002	0.0308489
348	7.53994	0.0307602
349	7.54029	0.0306741
350	7.5403	0.0305863
351	7.53904	0.0305248
352	7.53989	0.0304497
353	7.53968	0.030364
354	7.53864	0.0302958
355	7.53644	0.0302906
356	7.5364	0.0302054
357	7.53497	0.0301545
358	7.53435	0.0300767
359	7.5347	0.029995
360	7.53427	0.0299147
361	7.53458	0.0298333
362	7.53604	0.0297866
363	7.5368	0.029714
364	7.53791	0.0296533
365	7.54028	0.0296663
366	7.5398	0.029589
367	7.53986	0.0295084
368	7.53986	0.0294281
369	7.54068	0.0293596
370	7.54106	0.0292827
371	7.53732	0.0294421
372	7.53749	0.0293633
373	7.53834	0.029297
374	7.54086	0.0293267
375	7.54292	0.0293212
376	7.54144	0.0292807
377	7.53985	0.0292464
378	7.54063	0.0291794
379	7.53966	0.0291185
380	7.53905	0.0290482
381	7.5396	0.028977
382	7.53969	0.0289011
383	7.53842	0.0288536
384	7.5366	0.0288353
385	7.53703	0.0287635
386	7.5368	0.0286898
387	7.53635	0.0286191
388	7.53586	0.0285494
389	7.53631	0.0284795
390	7.53555	0.0284167
391	7.53505	0.0283483
392	7.53568	0.0282829
393	7.53609	0.0282138
394	7.53802	0.028208
395	7.5368	0.0281628
396	7.53564	0.0281156
397	7.53707	0.028081
398	7.53738	0.028012
399	7.5387	0.0279731
400	7.53938	0.0279114
401	7.53863	0.0278518
402	7.53825	0.027785
403	7.53794	0.0277177
404	7.53816	0.02765
405	7.53988	0.027635
406	7.54286	0.0277279
407	7.54161	0.0276882
408	7.543	0.0276553
409	7.54417	0.0276127
410	7.54429	0.0275455
411	7.54527	0.0274958
412	7.5438	0.0274685
413	7.5424	0.0274373
414	7.5421	0.0273726
415	7.54453	0.0274139
416	7.54621	0.0273996
417	7.54434	0.0273979
418	7.5456	0.0273616
419	7.5455	0.0272964
420	7.54616	0.0272394
421	7.54448	0.0272266
422	7.54643	0.0272319
423	7.54579	0.0271748
424	7.54699	0.0271371
425	7.54489	0.027155
426	7.54499	0.0270913
427	7.54548	0.0270323
428	7.54431	0.0269946
429	7.54229	0.027007
430	7.5421	0.0269448
431	7.54288	0.0268933
432	7.54352	0.0268387
433	7.54474	0.0268044
434	7.54497	0.0267436
435	7.54308	0.0267486
436	7.54301	0.0266872
437	7.54335	0.0266283
438	7.54444	0.0265897
439	7.54324	0.0265563
440	7.54232	0.0265117
441	7.5427	0.0264542
442	7.54338	0.0264029
443	7.54422	0.0263567
444	7.54284	0.0263335
445	7.54219	0.0262821
446	7.54246	0.0262244
447	7.54167	0.0261776
448	7.54398	0.0262211
449	7.54456	0.0261691
450	7.54407	0.0261154
451	7.54597	0.0261264
452	7.54551	0.0260726
453	7.54416	0.0260498
454	7.54759	0.0262181
455	7.54959	0.0262363
456	7.54845	0.0262033
457	7.55158	0.0263321
458	7.55462	0.0264501
459	7.55453	0.0263926
460	7.55416	0.0263379
