1	3.500000000000000e+01	7.745677233624878e+00
2	2.800000000000000e+01	7.745677233624878e+00
3	2.240000000000000e+01	7.745677233624878e+00
4	1.792000000000000e+01	5.796208172907081e+00
5	1.433600000000000e+01	5.796208172907081e+00
6	1.146880000000000e+01	5.796208172907081e+00
7	9.175040000000001e+00	5.796208172907081e+00
8	7.340032000000001e+00	5.796208172907081e+00
9	5.872025600000001e+00	5.796208172907081e+00
10	4.697620480000000e+00	5.796208172907081e+00
11	3.758096384000000e+00	5.796208172907081e+00
12	3.006477107200000e+00	5.796208172907081e+00
13	2.405181685760001e+00	5.796208172907081e+00
14	1.924145348608000e+00	5.796208172907081e+00
15	1.539316278886401e+00	5.796208172907081e+00
16	1.231453023109121e+00	5.796208172907081e+00
17	9.851624184872965e-01	5.796208172907081e+00
18	7.881299347898372e-01	5.796208172907081e+00
19	6.305039478318698e-01	5.796208172907081e+00
20	5.044031582654959e-01	5.796208172907081e+00
21	4.035225266123967e-01	5.639092230276270e+00
22	3.228180212899174e-01	5.639092230276270e+00
23	2.582544170319340e-01	5.599368438539734e+00
24	2.066035336255472e-01	3.184044473375692e+00
25	1.652828269004377e-01	3.184044473375692e+00
26	1.322262615203502e-01	3.015163804717185e+00
27	1.057810092162802e-01	1.998124625064801e+00
28	8.462480737302414e-02	1.998124625064801e+00
29	6.769984589841931e-02	1.998124625064801e+00
30	5.415987671873545e-02	1.795901359522793e+00
31	4.332790137498836e-02	1.303964926514749e+00
32	3.466232109999069e-02	1.303964926514749e+00
33	2.772985687999256e-02	1.091547755890814e+00
34	2.218388550399404e-02	1.091547755890814e+00
35	1.774710840319524e-02	1.080092571971415e+00
36	1.419768672255619e-02	1.006596195868386e+00
37	1.135814937804495e-02	1.006596195868386e+00
38	9.086519502435962e-03	9.494953759240055e-01
39	7.269215601948770e-03	9.494953759240055e-01
40	5.815372481559017e-03	9.494953759240055e-01
41	4.652297985247213e-03	9.421909176109849e-01
42	3.721838388197771e-03	9.421909176109849e-01
43	2.977470710558217e-03	9.421909176109849e-01
44	2.381976568446574e-03	9.421909176109849e-01
45	1.905581254757259e-03	9.400760969366745e-01
46	1.524465003805807e-03	9.400760969366745e-01
47	1.219572003044646e-03	9.400760969366745e-01
48	9.756576024357168e-04	9.400760969366744e-01
49	7.805260819485735e-04	9.400760969366744e-01
50	6.244208655588588e-04	9.400760969366744e-01
51	4.995366924470871e-04	9.400760969366744e-01
52	3.996293539576697e-04	9.400760969366744e-01
53	3.197034831661357e-04	9.400760969366744e-01
54	2.557627865329086e-04	9.400760969366744e-01
55	2.046102292263269e-04	9.400760969366744e-01
56	1.636881833810615e-04	9.400760969366744e-01
57	1.309505467048492e-04	9.400760969366743e-01
58	1.047604373638794e-04	9.400760969366743e-01
59	8.380834989110353e-05	9.400760969366743e-01
60	6.704667991288283e-05	9.400760969366743e-01
61	5.363734393030626e-05	9.400760969366743e-01
62	4.290987514424501e-05	9.400760969366743e-01
63	3.432790011539602e-05	9.400760969366743e-01
64	2.746232009231681e-05	9.400760969366743e-01
65	2.196985607385345e-05	9.400760969366743e-01
66	1.757588485908277e-05	9.400760969366743e-01
67	1.406070788726621e-05	9.400760969366743e-01
68	1.124856630981297e-05	9.400760969366743e-01
69	8.998853047850378e-06	9.400760969366743e-01
70	7.199082438280303e-06	9.400760969366743e-01
71	5.759265950624243e-06	9.400760969366743e-01
72	4.607412760499394e-06	9.400760969366743e-01
73	3.685930208399516e-06	9.400760969366743e-01
74	2.948744166719613e-06	9.400760969366743e-01
75	2.358995333375690e-06	9.400760969366743e-01
76	1.887196266700552e-06	9.400760969366743e-01
77	1.509757013360442e-06	9.400760969366743e-01
78	1.207805610688354e-06	9.400760969366743e-01
79	9.662444885506828e-07	9.400760969366743e-01
80	7.729955908405463e-07	9.400760969366743e-01
81	6.183964726724371e-07	9.400760969366743e-01
82	4.947171781379498e-07	9.400760969366743e-01
83	3.957737425103598e-07	9.400760969366743e-01
84	3.166189940082879e-07	9.400760969366743e-01
85	2.532951952066303e-07	9.400760969366743e-01
86	2.026361561653042e-07	9.400760969366743e-01
87	1.621089249322434e-07	9.400760969366743e-01
88	1.296871399457947e-07	9.400760969366743e-01
89	1.037497119566358e-07	9.400760969366743e-01
90	8.299976956530864e-08	9.400760969366743e-01
91	6.639981565224691e-08	9.400760969366743e-01
92	5.311985252179753e-08	9.400760969366743e-01
93	4.249588201743803e-08	9.400760969366743e-01
94	3.399670561395042e-08	9.400760969366743e-01
95	2.719736449116034e-08	9.400760969366743e-01
96	2.175789159292827e-08	9.400760969366743e-01
97	1.740631327434262e-08	9.400760969366743e-01
98	1.392505061947409e-08	9.400760969366743e-01
99	1.114004049557928e-08	9.400760969366743e-01
100	8.912032396463422e-09	9.400760969366743e-01
