19	0.761179	0.815295
2	0.933711	0.96892
11	0.962963	0.891016
1	0.870947	0.569345
21	0.983137	0.510344
4	0.741649	0.36229
29	0.640812	0.394739
0	0.594441	0.351538
14	0.72732	0.286442
6	0.809273	0.302223
5	0.807288	0.279681
9	0.825637	0.213446
27	0.765931	0.198641
10	0.629395	0.0817995
13	0.454331	0.238899
22	0.21703	0.179017
3	0.318413	0.351691
17	0.330976	0.420544
24	0.346125	0.435495
7	0.31802	0.514467
20	0.279989	0.475577
12	0.17637	0.419722
28	0.0948654	0.474842
26	0.28069	0.547275
23	0.235861	0.644768
25	0.0756299	0.830964
18	0.14082	0.913072
15	0.361362	0.963914
16	0.639214	0.626673
8	0.759801	0.731667
19	0.761179	0.815295
